CMS Certification Number (CCN),Provider Name,Address Line 1,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date,Measure Date Range,LOCATION1
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_024_04_NUMERATOR,45,-,01/01/2022,12/31/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_024_04_OBS_RATE,56.3,-,01/01/2022,12/31/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_025_04_DENOMINATOR,80,-,01/01/2022,12/31/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_025_04_NUMERATOR,29,-,01/01/2022,12/31/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_025_04_OBS_RATE,36.3,-,01/01/2022,12/31/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_038_02_DENOMINATOR,143,-,01/01/2022,12/31/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_038_02_NUMERATOR,4,-,01/01/2022,12/31/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_038_02_OBS_RATE,2.8,-,01/01/2022,12/31/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_038_02_ADJ_RATE,3.3,-,01/01/2022,12/31/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_039_01_HAI_NUMBER,6,-,10/01/2021,09/30/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_039_01_HAI_VOLUME,114,-,10/01/2021,09/30/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_039_01_HAI_OBS_RATE,5.26,-,10/01/2021,09/30/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_039_01_HAI_RS_RATE,6.38,-,10/01/2021,09/30/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_039_01_HAI_RS_RATE_2_5,3.91,-,10/01/2021,09/30/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_039_01_HAI_RS_RATE_97_5,10.04,-,10/01/2021,09/30/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_039_01_HAI_COMP_PERF,No Different than the National Rate,-,10/01/2021,09/30/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_040_01_DENOMINATOR,56,-,10/01/2022,12/31/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_040_01_NUMERATOR,49,-,10/01/2022,12/31/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_040_01_OBS_RATE,87.5,-,10/01/2022,12/31/2022,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_041_01_DENOMINATOR,78,-,10/01/2022,03/31/2023,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_041_01_NUMERATOR,41,-,10/01/2022,03/31/2023,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15067,COTTAGE OF THE SHOALS,500 JOHN ALDRIDGE DRIVE,TUSCUMBIA,AL,35674,Colbert,(256)383-4541,4,S_041_01_OBS_RATE,52.6,-,10/01/2022,03/31/2023,-,"500 JOHN ALDRIDGE DRIVE, TUSCUMBIA, AL, 35674"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_001_03_DENOMINATOR,28,-,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_001_03_NUMERATOR,28,-,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_001_03_OBS_RATE,100,-,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_004_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/01/2020,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_004_01_PPR_PD_OBS,17.24,-,10/01/2020,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_004_01_PPR_PD_OBS_READM,5,-,10/01/2020,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_004_01_PPR_PD_RSRR,11.53,-,10/01/2020,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_004_01_PPR_PD_RSRR_2_5,7.73,-,10/01/2020,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_004_01_PPR_PD_RSRR_97_5,16.85,-,10/01/2020,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_004_01_PPR_PD_VOLUME,29,-,10/01/2020,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_005_02_DTC_COMP_PERF,Not Available,9,10/01/2020,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_005_02_DTC_NUMBER,Not Available,9,10/01/2020,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_005_02_DTC_OBS_RATE,Not Available,9,10/01/2020,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_005_02_DTC_RS_RATE,Not Available,9,10/01/2020,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_005_02_DTC_RS_RATE_2_5,Not Available,9,10/01/2020,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_005_02_DTC_RS_RATE_97_5,Not Available,9,10/01/2020,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_005_02_DTC_VOLUME,18,9,10/01/2020,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_006_01_MSPB_NUMB,21,-,10/01/2020,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_006_01_MSPB_SCORE,0.83,-,10/01/2020,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_007_02_DENOMINATOR,28,-,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_007_02_NUMERATOR,23,-,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_007_02_OBS_RATE,82.1,-,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_013_02_DENOMINATOR,28,-,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_013_02_NUMERATOR,1,-,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_013_02_OBS_RATE,3.6,-,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_022_04_DENOMINATOR,16,9,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_022_04_OBS_CHG_SFCR_SCORE,Not Available,9,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_022_04_ADJ_CHG_SFCR_SCORE,Not Available,9,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_023_04_DENOMINATOR,16,9,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_023_04_OBS_CHG_MOBL_SCORE,Not Available,9,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_023_04_ADJ_CHG_MOBL_SCORE,Not Available,9,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_024_04_DENOMINATOR,16,9,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_024_04_NUMERATOR,Not Available,9,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_024_04_OBS_RATE,Not Available,9,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_025_04_DENOMINATOR,16,9,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_025_04_NUMERATOR,Not Available,9,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_025_04_OBS_RATE,Not Available,9,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_038_02_DENOMINATOR,28,-,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_038_02_NUMERATOR,0,-,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_038_02_OBS_RATE,0,-,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_038_02_ADJ_RATE,0,-,01/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_039_01_HAI_NUMBER,Not Available,9,10/01/2021,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_039_01_HAI_VOLUME,17,9,10/01/2021,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_039_01_HAI_OBS_RATE,Not Available,9,10/01/2021,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_039_01_HAI_RS_RATE,Not Available,9,10/01/2021,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_039_01_HAI_RS_RATE_2_5,Not Available,9,10/01/2021,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_039_01_HAI_RS_RATE_97_5,Not Available,9,10/01/2021,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_039_01_HAI_COMP_PERF,Not Available,9,10/01/2021,09/30/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_040_01_DENOMINATOR,58,-,10/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_040_01_NUMERATOR,53,-,10/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_040_01_OBS_RATE,91.4,-,10/01/2022,12/31/2022,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_041_01_DENOMINATOR,Not Available,10,10/01/2022,03/31/2023,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_041_01_NUMERATOR,Not Available,10,10/01/2022,03/31/2023,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15071,ARABELLA HEALTH & WELLNESS OF RUSSELLVILLE,705 GANDY STREET NE,RUSSELLVILLE,AL,35653,Franklin,(256)332-3773,4,S_041_01_OBS_RATE,Not Available,10,10/01/2022,03/31/2023,-,"705 GANDY STREET NE, RUSSELLVILLE, AL, 35653"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_001_03_DENOMINATOR,211,-,01/01/2022,12/31/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_001_03_NUMERATOR,208,-,01/01/2022,12/31/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_001_03_OBS_RATE,98.6,-,01/01/2022,12/31/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_004_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/01/2020,09/30/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_004_01_PPR_PD_OBS,10.6,-,10/01/2020,09/30/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_004_01_PPR_PD_OBS_READM,37,-,10/01/2020,09/30/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_004_01_PPR_PD_RSRR,11.45,-,10/01/2020,09/30/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_004_01_PPR_PD_RSRR_2_5,8.97,-,10/01/2020,09/30/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_004_01_PPR_PD_RSRR_97_5,14.63,-,10/01/2020,09/30/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_004_01_PPR_PD_VOLUME,349,-,10/01/2020,09/30/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_005_02_DTC_COMP_PERF,No Different than the National Rate,-,10/01/2020,09/30/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_005_02_DTC_NUMBER,150,-,10/01/2020,09/30/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_005_02_DTC_OBS_RATE,54.74,-,10/01/2020,09/30/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_005_02_DTC_RS_RATE,54.81,-,10/01/2020,09/30/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_005_02_DTC_RS_RATE_2_5,49.16,-,10/01/2020,09/30/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_005_02_DTC_RS_RATE_97_5,60.68,-,10/01/2020,09/30/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_005_02_DTC_VOLUME,274,-,10/01/2020,09/30/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
15073,"HANCEVILLE NURSING & REHAB CENTER, INC",420 MAIN STREET NE,HANCEVILLE,AL,35077,Cullman,(256)352-6481,4,S_006_01_MSPB_NUMB,321,-,10/01/2020,09/30/2022,-,"420 MAIN STREET NE, HANCEVILLE, AL, 35077"
